Name;Time;CO2Sensor;PIRSensor;Temperature;Lightstate;Airflow;Air Valve Position;Air Valve Position;Air Valve Position;
ID;00;37 - 36653;83 - 297978;5 - 40024;56 - 297997;48 - 298046;69 - 41996;69 - 151411;69 - 21822;
31-10-2014 03:00:00;41943.125;509;0;21.15;0;0;30;90;50;
31-10-2014 04:00:00;41943.16666666666;509;0;21.13;0;0;30;90;50;
31-10-2014 05:00:00;41943.20833333334;509;0;21.1116;0;0;30;90;50;
31-10-2014 06:00:00;41943.25;509;0;21.11;0;0;30;90;50;
31-10-2014 07:00:00;41943.29166666666;509;1;21.09;1;0;30;90;50;
31-10-2014 08:00:00;41943.33333333334;509;1;21.1034;1;0;30;90;50;
31-10-2014 09:00:00;41943.375;509;1;21.13;1;0;10;90;50;
31-10-2014 10:00:00;41943.41666666666;509;1;20.65;1;73.2932;10;90;10;
31-10-2014 11:00:00;41943.45833333334;509;1;21.2271;1;72.6503;10;90;10;
31-10-2014 12:00:00;41943.5;509;1;21.1718;1;70.4328;10;90;10;
31-10-2014 13:00:00;41943.54166666666;509;1;20.7808;1;76.533;50;90;60;
31-10-2014 14:00:00;41943.58333333334;509;1;21.1641;1;85.3394;50;90;100;
31-10-2014 15:00:00;41943.625;509;0;20.6295;0;95.4925;30;90;90;
31-10-2014 16:00:00;41943.66666666666;509;0;21.75;0;0;30;0;90;
31-10-2014 17:00:00;41943.70833333334;509;0;21.6743;0;0;30;0;90;
31-10-2014 18:00:00;41943.75;509;0;21.5765;0;0;30;0;90;
31-10-2014 19:00:00;41943.79166666666;509;0;21.51;0;11.612;30;0;90;
31-10-2014 20:00:00;41943.83333333334;509;0;21.4789;0;0;30;0;90;
31-10-2014 21:00:00;41943.875;509;0;21.4167;0;0;30;0;90;
31-10-2014 22:00:00;41943.91666666666;509;0;21.39;0;0;30;0;90;
31-10-2014 23:00:00;41943.95833333334;509;0;21.35;0;0;30;0;90;
01-11-2014 00:00:00;41944;509;0;21.33;0;0;30;0;90;
01-11-2014 01:00:00;41944.04166666666;509;0;21.31;0;0;30;0;90;
01-11-2014 02:00:00;41944.08333333334;509;0;21.2593;0;0;30;0;90;
01-11-2014 03:00:00;41944.125;509;0;21.1981;0;0;30;0;90;
01-11-2014 04:00:00;41944.16666666666;509;0;21.1753;0;0;30;0;90;
01-11-2014 05:00:00;41944.20833333334;509;0;21.15;0;0;30;0;90;
01-11-2014 06:00:00;41944.25;509;0;21.128;0;0;30;0;90;
01-11-2014 07:00:00;41944.29166666666;509;0;21.0906;0;0;30;0;90;
01-11-2014 08:00:00;41944.33333333334;509;1;21.0204;1;0;30;0;90;
01-11-2014 09:00:00;41944.375;509;1;21.0849;1;0;10;0;90;
01-11-2014 10:00:00;41944.41666666666;509;1;20.5623;1;67.9663;10;0;90;
01-11-2014 11:00:00;41944.45833333334;509;1;20.7614;1;68.698;30;10;90;
01-11-2014 12:00:00;41944.5;509;1;21.87;1;0;30;10;90;
01-11-2014 13:00:00;41944.54166666666;509;1;22.0536;1;0;30;90;90;
01-11-2014 14:00:00;41944.58333333334;509;1;22.01;1;0;10;10;10;
01-11-2014 15:00:00;41944.625;509;0;21.1461;0;32.6166;30;90;30;
01-11-2014 16:00:00;41944.66666666666;509;0;21.513;0;0;30;90;30;
01-11-2014 17:00:00;41944.70833333334;509;0;21.51;0;0;30;90;30;
01-11-2014 18:00:00;41944.75;509;0;21.4572;0;0;30;90;30;
01-11-2014 19:00:00;41944.79166666666;509;0;21.36;0;0;30;90;30;
01-11-2014 20:00:00;41944.83333333334;509;0;21.33;0;0;30;90;30;
01-11-2014 21:00:00;41944.875;509;0;21.27;0;0;30;90;30;
01-11-2014 22:00:00;41944.91666666666;509;0;21.1927;0;0;30;90;30;
01-11-2014 23:00:00;41944.95833333334;509;0;21.13;0;0;30;90;30;
02-11-2014 00:00:00;41945;509;0;21.11;0;0;30;90;30;
02-11-2014 01:00:00;41945.04166666666;509;0;21.105;0;0;30;90;30;
02-11-2014 02:00:00;41945.08333333334;509;0;21.0601;0;0;30;90;30;
02-11-2014 03:00:00;41945.125;509;0;21.0619;0;0;30;90;30;
02-11-2014 04:00:00;41945.16666666666;509;0;21.0334;0;0;30;90;30;
02-11-2014 05:00:00;41945.20833333334;509;0;20.97;0;0;30;90;30;
02-11-2014 06:00:00;41945.25;509;0;20.9506;0;0;30;90;30;
02-11-2014 07:00:00;41945.29166666666;509;0;20.95;0;0;30;90;30;
02-11-2014 08:00:00;41945.33333333334;509;0;20.9337;0;0;30;90;30;
02-11-2014 09:00:00;41945.375;509;0;20.95;0;0;30;90;30;
02-11-2014 10:00:00;41945.41666666666;509;0;21.1067;0;0;30;90;30;
02-11-2014 11:00:00;41945.45833333334;509;0;21.3984;0;0;30;90;30;
02-11-2014 12:00:00;41945.5;509;0;21.6973;0;0;30;90;30;
02-11-2014 13:00:00;41945.54166666666;509;0;21.7206;0;0;30;90;30;
02-11-2014 14:00:00;41945.58333333334;509;0;21.95;0;0;0;0;0;
02-11-2014 15:00:00;41945.625;509;0;21.9294;0;0;0;0;0;
02-11-2014 16:00:00;41945.66666666666;509;0;21.7321;0;0;0;0;0;
02-11-2014 17:00:00;41945.70833333334;509;0;21.6222;0;0;0;0;0;
02-11-2014 18:00:00;41945.75;509;0;21.5031;0;0;0;0;0;
02-11-2014 19:00:00;41945.79166666666;509;0;21.4184;0;0;0;0;0;
02-11-2014 20:00:00;41945.83333333334;509;0;21.33;0;0;0;0;0;
02-11-2014 21:00:00;41945.875;509;0;21.2225;0;0;0;0;0;
02-11-2014 22:00:00;41945.91666666666;509;0;21.1849;0;0;0;0;0;
02-11-2014 23:00:00;41945.95833333334;509;0;21.1462;0;0;0;0;0;
03-11-2014 00:00:00;41946;509;0;21.1078;0;0;0;0;0;
03-11-2014 01:00:00;41946.04166666666;509;0;21.07;0;0;0;0;0;
03-11-2014 02:00:00;41946.08333333334;509;0;20.99;0;0;0;0;0;
03-11-2014 03:00:00;41946.125;509;0;20.9604;0;0;0;0;0;
03-11-2014 04:00:00;41946.16666666666;509;0;20.97;0;0;0;0;0;
03-11-2014 05:00:00;41946.20833333334;509;0;20.9386;0;0;0;0;0;
03-11-2014 06:00:00;41946.25;509;0;20.9339;0;0;0;0;0;
03-11-2014 07:00:00;41946.29166666666;509;1;20.9262;1;0;0;0;0;
03-11-2014 08:00:00;41946.33333333334;509;1;20.9106;1;0;0;0;0;
03-11-2014 09:00:00;41946.375;509;1;20.8932;1;0;0;0;0;
03-11-2014 10:00:00;41946.41666666666;509;1;21.0034;1;0;10;0;0;
03-11-2014 11:00:00;41946.45833333334;509;1;20.7324;1;64.9741;30;0;0;
03-11-2014 12:00:00;41946.5;509;1;21.0959;1;71.8643;30;0;0;
03-11-2014 13:00:00;41946.54166666666;509;1;21.1294;1;72.3399;30;0;0;
03-11-2014 14:00:00;41946.58333333334;509;1;21.6349;1;0;10;0;20;
03-11-2014 15:00:00;41946.625;509;1;21.3421;1;81.6461;40;0;40;
03-11-2014 16:00:00;41946.66666666666;509;1;20.7681;1;84.3659;30;0;50;
03-11-2014 17:00:00;41946.70833333334;509;0;21.4283;0;0;30;0;50;
03-11-2014 18:00:00;41946.75;509;0;21.37;0;0;30;0;50;
03-11-2014 19:00:00;41946.79166666666;509;0;21.2772;0;0;30;0;50;
03-11-2014 20:00:00;41946.83333333334;509;0;21.221;0;0;30;0;50;
03-11-2014 21:00:00;41946.875;509;0;21.1415;0;0;30;0;50;
03-11-2014 22:00:00;41946.91666666666;509;0;21.03;0;0;30;0;50;
03-11-2014 23:00:00;41946.95833333334;509;0;21.03;0;0;30;0;50;
04-11-2014 00:00:00;41947;509;0;21.07;0;0;30;0;50;
04-11-2014 01:00:00;41947.04166666666;509;0;21.031;0;0;30;0;50;
04-11-2014 02:00:00;41947.08333333334;509;0;20.97;0;0;30;0;50;
04-11-2014 03:00:00;41947.125;509;0;20.93;0;0;30;0;50;
04-11-2014 04:00:00;41947.16666666666;509;0;20.9013;0;0;30;0;50;
04-11-2014 05:00:00;41947.20833333334;509;0;20.8965;0;0;30;0;50;
04-11-2014 06:00:00;41947.25;509;0;20.91;0;0;30;0;50;
04-11-2014 07:00:00;41947.29166666666;509;0;20.9241;0;0;30;0;50;
04-11-2014 08:00:00;41947.33333333334;509;0;20.85;0;0;30;0;50;
04-11-2014 09:00:00;41947.375;509;1;20.91;1;0;10;0;50;
04-11-2014 10:00:00;41947.41666666666;509;1;20.4971;1;75.4216;10;0;50;
04-11-2014 11:00:00;41947.45833333334;509;1;20.5359;1;72.3675;45;0;50;
04-11-2014 12:00:00;41947.5;509;1;20.8814;1;76.2343;45;0;50;
04-11-2014 13:00:00;41947.54166666666;509;1;20.9973;1;97.4399;30;0;50;
04-11-2014 14:00:00;41947.58333333334;509;1;21.3739;1;0;10;0;10;
04-11-2014 15:00:00;41947.625;509;1;21.1032;1;87.6215;10;0;70;
04-11-2014 16:00:00;41947.66666666666;509;1;21.3804;1;73.836;30;0;10;
04-11-2014 17:00:00;41947.70833333334;509;0;21.6291;0;0;30;0;10;
04-11-2014 18:00:00;41947.75;509;0;21.5756;0;0;30;0;10;
04-11-2014 19:00:00;41947.79166666666;509;0;21.41;0;0;30;0;10;
04-11-2014 20:00:00;41947.83333333334;509;0;21.2619;0;0;30;0;10;
04-11-2014 21:00:00;41947.875;509;0;21.35;0;0;30;0;10;
04-11-2014 22:00:00;41947.91666666666;509;0;21.31;0;0;30;0;10;
04-11-2014 23:00:00;41947.95833333334;509;0;21.23;0;0;30;0;10;
05-11-2014 00:00:00;41948;509;0;21.186;0;0;30;0;10;
05-11-2014 01:00:00;41948.04166666666;509;0;21.13;0;0;30;0;10;
05-11-2014 02:00:00;41948.08333333334;509;0;21.11;0;0;30;0;10;
05-11-2014 03:00:00;41948.125;509;0;21.0504;0;0;30;0;10;
05-11-2014 04:00:00;41948.16666666666;509;0;21.07;0;0;30;0;10;
05-11-2014 05:00:00;41948.20833333334;509;0;21.0264;0;0;30;0;10;
05-11-2014 06:00:00;41948.25;509;0;20.9731;0;0;30;0;10;
05-11-2014 07:00:00;41948.29166666666;509;0;20.95;0;0;30;0;10;
05-11-2014 08:00:00;41948.33333333334;509;0;20.9239;0;0;30;0;10;
05-11-2014 09:00:00;41948.375;509;1;20.99;1;0;30;0;10;
05-11-2014 10:00:00;41948.41666666666;509;1;21.0408;1;0;30;0;10;
05-11-2014 11:00:00;41948.45833333334;509;0;21.0688;0;0;30;0;10;
05-11-2014 12:00:00;41948.5;509;0;21.1223;0;0;30;0;10;
05-11-2014 13:00:00;41948.54166666666;509;0;21.15;0;0;30;0;10;
05-11-2014 14:00:00;41948.58333333334;509;0;21.1652;0;0;30;0;10;
05-11-2014 15:00:00;41948.625;509;0;21.17;0;0;30;0;10;
05-11-2014 16:00:00;41948.66666666666;509;0;21.19;0;0;0;0;0;
05-11-2014 17:00:00;41948.70833333334;509;0;21.1512;0;0;0;0;0;
05-11-2014 18:00:00;41948.75;509;0;21.15;0;0;0;0;0;
05-11-2014 19:00:00;41948.79166666666;509;0;21.1041;0;0;0;0;0;
05-11-2014 20:00:00;41948.83333333334;509;0;21.1181;0;10.7417;0;0;0;
05-11-2014 21:00:00;41948.875;509;0;21.0618;0;0;0;0;0;
05-11-2014 22:00:00;41948.91666666666;509;0;21.05;0;0;0;0;0;
05-11-2014 23:00:00;41948.95833333334;509;0;21.0526;0;0;0;0;0;
06-11-2014 00:00:00;41949;509;0;21.029;0;0;0;0;0;
06-11-2014 01:00:00;41949.04166666666;509;0;20.93;0;0;0;0;0;
06-11-2014 02:00:00;41949.08333333334;509;0;20.91;0;0;0;0;0;
06-11-2014 03:00:00;41949.125;509;0;20.89;0;0;0;0;0;
06-11-2014 04:00:00;41949.16666666666;509;0;20.8662;0;0;0;0;0;
06-11-2014 05:00:00;41949.20833333334;509;0;20.87;0;0;0;0;0;
06-11-2014 06:00:00;41949.25;509;0;20.85;0;0;0;0;0;
06-11-2014 07:00:00;41949.29166666666;509;0;20.8523;0;0;0;0;0;
06-11-2014 08:00:00;41949.33333333334;509;0;20.7949;0;0;0;0;0;
06-11-2014 09:00:00;41949.375;509;1;20.8577;1;0;0;0;0;
06-11-2014 10:00:00;41949.41666666666;509;1;20.8995;1;0;10;0;0;
06-11-2014 11:00:00;41949.45833333334;509;1;20.438;1;69.7401;10;0;0;
06-11-2014 12:00:00;41949.5;509;1;20.856;1;69.367;10;0;0;
06-11-2014 13:00:00;41949.54166666666;509;1;21.2946;1;71.6366;10;0;0;
06-11-2014 14:00:00;41949.58333333334;509;1;20.565;1;94.9949;10;0;0;
06-11-2014 15:00:00;41949.625;509;1;20.8454;1;91.2921;10;0;0;
06-11-2014 16:00:00;41949.66666666666;509;1;20.9056;1;88.0215;30;0;0;
06-11-2014 17:00:00;41949.70833333334;509;1;20.4118;1;99.1234;30;0;0;
06-11-2014 18:00:00;41949.75;509;0;21.38;0;0;30;0;0;
06-11-2014 19:00:00;41949.79166666666;509;0;21.2454;0;12.5573;30;0;0;
06-11-2014 20:00:00;41949.83333333334;509;0;21.1993;0;0;30;0;0;
06-11-2014 21:00:00;41949.875;509;0;21.23;0;0;30;0;0;
06-11-2014 22:00:00;41949.91666666666;509;0;21.1709;0;0;30;0;0;
06-11-2014 23:00:00;41949.95833333334;509;0;21.13;0;0;30;0;0;
07-11-2014 00:00:00;41950;509;0;21.0753;0;0;30;0;0;
07-11-2014 01:00:00;41950.04166666666;509;0;21.05;0;0;30;0;0;
07-11-2014 02:00:00;41950.08333333334;509;0;20.9728;0;0;30;0;0;
07-11-2014 03:00:00;41950.125;509;0;20.9101;0;0;30;0;0;
07-11-2014 04:00:00;41950.16666666666;509;0;20.91;0;0;30;0;0;
07-11-2014 05:00:00;41950.20833333334;509;0;20.87;0;0;30;0;0;
07-11-2014 06:00:00;41950.25;509;0;20.8491;0;0;30;0;0;
07-11-2014 07:00:00;41950.29166666666;509;1;20.8423;1;0;30;0;0;
07-11-2014 08:00:00;41950.33333333334;509;1;20.85;1;0;30;0;0;
07-11-2014 09:00:00;41950.375;509;1;20.8717;1;0;10;0;0;
07-11-2014 10:00:00;41950.41666666666;509;1;20.6277;1;59.0748;10;0;0;
07-11-2014 11:00:00;41950.45833333334;509;1;20.55;1;67.9074;30;0;0;
07-11-2014 12:00:00;41950.5;509;1;20.6445;1;73.6524;10;0;0;
07-11-2014 13:00:00;41950.54166666666;509;1;20.6738;1;81.2689;10;0;0;
07-11-2014 14:00:00;41950.58333333334;509;1;20.9583;1;78.9533;10;0;0;
07-11-2014 15:00:00;41950.625;509;1;20.9981;1;63.4972;30;0;0;
07-11-2014 16:00:00;41950.66666666666;509;1;21.4055;1;24.5815;30;0;0;
07-11-2014 17:00:00;41950.70833333334;509;0;21.1983;0;0;30;0;0;
07-11-2014 18:00:00;41950.75;509;0;21.3102;0;0;30;0;0;
07-11-2014 19:00:00;41950.79166666666;509;0;21.19;0;0;30;0;0;
07-11-2014 20:00:00;41950.83333333334;509;0;21.17;0;0;30;0;0;
07-11-2014 21:00:00;41950.875;509;0;21.0975;0;0;30;0;0;
07-11-2014 22:00:00;41950.91666666666;509;0;21.07;0;0;30;0;0;
07-11-2014 23:00:00;41950.95833333334;509;0;21.0137;0;0;30;0;0;
08-11-2014 00:00:00;41951;509;0;20.9844;0;0;30;0;0;
08-11-2014 01:00:00;41951.04166666666;509;0;20.9325;0;0;30;0;0;
08-11-2014 02:00:00;41951.08333333334;509;0;20.915;0;0;30;0;0;
08-11-2014 03:00:00;41951.125;509;0;20.89;0;0;30;0;0;
08-11-2014 04:00:00;41951.16666666666;509;0;20.87;0;0;30;0;0;
08-11-2014 05:00:00;41951.20833333334;509;0;20.85;0;0;30;0;0;
08-11-2014 06:00:00;41951.25;509;0;20.83;0;0;30;0;0;
08-11-2014 07:00:00;41951.29166666666;509;0;20.8282;0;0;30;0;0;
08-11-2014 08:00:00;41951.33333333334;509;0;20.8095;0;0;30;0;0;
08-11-2014 09:00:00;41951.375;509;0;20.81;0;0;30;0;0;
08-11-2014 10:00:00;41951.41666666666;509;0;20.9053;0;0;30;0;0;
08-11-2014 11:00:00;41951.45833333334;509;0;21.1155;0;0;30;0;0;
08-11-2014 12:00:00;41951.5;509;0;21.1999;0;0;30;0;0;
08-11-2014 13:00:00;41951.54166666666;509;0;21.5555;0;0;30;0;0;
08-11-2014 14:00:00;41951.58333333334;509;0;21.6549;0;0;30;0;0;
08-11-2014 15:00:00;41951.625;509;0;21.6273;0;0;30;0;0;
08-11-2014 16:00:00;41951.66666666666;509;0;21.53;0;0;0;0;0;
08-11-2014 17:00:00;41951.70833333334;509;0;21.41;0;0;0;0;0;
08-11-2014 18:00:00;41951.75;509;0;21.33;0;0;0;0;0;
08-11-2014 19:00:00;41951.79166666666;509;0;21.21;0;0;0;0;0;
08-11-2014 20:00:00;41951.83333333334;509;0;21.1409;0;0;0;0;0;
08-11-2014 21:00:00;41951.875;509;0;21.057;0;0;0;0;0;
08-11-2014 22:00:00;41951.91666666666;509;0;21.03;0;0;0;0;0;
08-11-2014 23:00:00;41951.95833333334;509;0;20.97;0;0;0;0;0;
09-11-2014 00:00:00;41952;509;0;20.91;0;0;0;0;0;
09-11-2014 01:00:00;41952.04166666666;509;0;20.9078;0;0;0;0;0;
09-11-2014 02:00:00;41952.08333333334;509;0;20.87;0;0;0;0;0;
09-11-2014 03:00:00;41952.125;509;0;20.85;0;0;0;0;0;
09-11-2014 04:00:00;41952.16666666666;509;0;20.85;0;0;0;0;0;
09-11-2014 05:00:00;41952.20833333334;509;0;20.83;0;0;0;0;0;
09-11-2014 06:00:00;41952.25;509;0;20.81;0;0;0;0;0;
09-11-2014 07:00:00;41952.29166666666;509;0;20.8095;0;0;0;0;0;
09-11-2014 08:00:00;41952.33333333334;509;0;20.79;0;0;0;0;0;
09-11-2014 09:00:00;41952.375;509;0;20.79;0;0;0;0;0;
09-11-2014 10:00:00;41952.41666666666;509;0;20.89;0;0;0;0;0;
09-11-2014 11:00:00;41952.45833333334;509;0;21.0515;0;0;0;0;0;
09-11-2014 12:00:00;41952.5;509;0;21.0208;0;0;0;0;0;
09-11-2014 13:00:00;41952.54166666666;509;0;21.4401;0;0;0;0;0;
09-11-2014 14:00:00;41952.58333333334;509;0;21.5728;0;0;0;0;0;
09-11-2014 15:00:00;41952.625;509;0;21.5299;0;0;0;0;0;
09-11-2014 16:00:00;41952.66666666666;509;0;21.4471;0;0;0;0;0;
09-11-2014 17:00:00;41952.70833333334;509;0;21.315;0;0;0;0;0;
09-11-2014 18:00:00;41952.75;509;0;21.25;0;0;0;0;0;
09-11-2014 19:00:00;41952.79166666666;509;0;21.1393;0;0;0;0;0;
09-11-2014 20:00:00;41952.83333333334;509;0;21.07;0;0;0;0;0;
09-11-2014 21:00:00;41952.875;509;0;21.0461;0;0;0;0;0;
09-11-2014 22:00:00;41952.91666666666;509;0;20.9511;0;0;0;0;0;
09-11-2014 23:00:00;41952.95833333334;509;0;20.93;0;0;0;0;0;
10-11-2014 00:00:00;41953;509;0;20.8742;0;0;0;0;0;
10-11-2014 01:00:00;41953.04166666666;509;0;20.85;0;0;0;0;0;
10-11-2014 02:00:00;41953.08333333334;509;0;20.81;0;0;0;0;0;
10-11-2014 03:00:00;41953.125;509;0;20.804;0;0;0;0;0;
10-11-2014 04:00:00;41953.16666666666;509;0;20.79;0;0;0;0;0;
10-11-2014 05:00:00;41953.20833333334;509;0;20.77;0;0;0;0;0;
10-11-2014 06:00:00;41953.25;509;0;20.768;0;0;0;0;0;
10-11-2014 07:00:00;41953.29166666666;509;1;20.77;1;0;0;0;0;
10-11-2014 08:00:00;41953.33333333334;509;0;20.8434;0;0;0;0;0;
10-11-2014 09:00:00;41953.375;509;0;20.79;0;0;0;0;0;
10-11-2014 10:00:00;41953.41666666666;509;1;20.89;1;0;10;0;0;
10-11-2014 11:00:00;41953.45833333334;509;0;20.5305;0;69.3431;30;0;0;
10-11-2014 12:00:00;41953.5;509;1;21.3402;1;0;10;0;0;
10-11-2014 13:00:00;41953.54166666666;509;1;21.3127;1;85.8928;10;0;0;
10-11-2014 14:00:00;41953.58333333334;509;1;20.6714;1;83.9951;10;0;0;
10-11-2014 15:00:00;41953.625;509;1;20.9241;1;80.8652;30;0;0;
10-11-2014 16:00:00;41953.66666666666;509;1;20.9863;1;79.6805;30;0;0;
10-11-2014 17:00:00;41953.70833333334;509;1;21.3737;1;81.5971;30;0;0;
10-11-2014 18:00:00;41953.75;509;1;21.0605;1;96.8842;30;10;0;
10-11-2014 19:00:00;41953.79166666666;509;1;21.5402;1;65.0822;30;10;0;
10-11-2014 20:00:00;41953.83333333334;509;1;21.19;1;95.2684;30;90;0;
10-11-2014 21:00:00;41953.875;509;1;21.1638;1;90.1669;30;90;0;
10-11-2014 22:00:00;41953.91666666666;509;0;20.4807;0;94.6094;30;10;0;
10-11-2014 23:00:00;41953.95833333334;509;0;21.39;0;0;30;10;0;
11-11-2014 00:00:00;41954;509;0;21.3096;0;0;30;10;0;
11-11-2014 01:00:00;41954.04166666666;509;0;21.1128;0;0;30;10;0;
11-11-2014 02:00:00;41954.08333333334;509;0;21.03;0;0;30;10;0;
11-11-2014 03:00:00;41954.125;509;0;20.93;0;0;30;10;0;
11-11-2014 04:00:00;41954.16666666666;509;0;20.87;0;0;30;10;0;
11-11-2014 05:00:00;41954.20833333334;509;0;20.85;0;0;30;10;0;
11-11-2014 06:00:00;41954.25;509;0;20.81;0;0;30;10;0;
11-11-2014 07:00:00;41954.29166666666;509;0;20.79;0;0;30;10;0;
11-11-2014 08:00:00;41954.33333333334;509;0;20.77;0;0;30;10;0;
11-11-2014 09:00:00;41954.375;509;1;20.8182;1;0;30;10;0;
11-11-2014 10:00:00;41954.41666666666;509;1;20.9342;1;0;30;10;0;
11-11-2014 11:00:00;41954.45833333334;509;1;21.17;1;51.8984;10;10;0;
11-11-2014 12:00:00;41954.5;509;1;20.7556;1;86.4535;10;10;0;
11-11-2014 13:00:00;41954.54166666666;509;1;20.9037;1;77.8133;10;10;0;
11-11-2014 14:00:00;41954.58333333334;509;1;21.2319;1;78.762;10;10;0;
11-11-2014 15:00:00;41954.625;509;1;21.1198;1;81.6971;10;10;0;
11-11-2014 16:00:00;41954.66666666666;509;1;20.5835;1;102.612;10;10;0;
11-11-2014 17:00:00;41954.70833333334;509;1;20.41;1;98.1624;10;10;0;
11-11-2014 18:00:00;41954.75;509;0;20.3117;0;71.6525;30;10;0;
11-11-2014 19:00:00;41954.79166666666;509;0;21.3873;0;0;30;10;0;
11-11-2014 20:00:00;41954.83333333334;509;0;21.3457;0;0;30;10;0;
11-11-2014 21:00:00;41954.875;509;0;21.3567;0;0;30;0;0;
11-11-2014 22:00:00;41954.91666666666;509;0;21.2188;0;0;30;0;0;
11-11-2014 23:00:00;41954.95833333334;509;0;21.1614;0;0;30;0;0;
12-11-2014 00:00:00;41955;509;0;21.11;0;0;30;0;0;
12-11-2014 01:00:00;41955.04166666666;509;0;21.07;0;0;30;0;0;
12-11-2014 02:00:00;41955.08333333334;509;0;21.05;0;0;30;0;0;
12-11-2014 03:00:00;41955.125;509;0;20.9979;0;0;30;0;0;
12-11-2014 04:00:00;41955.16666666666;509;0;20.97;0;0;30;0;0;
12-11-2014 05:00:00;41955.20833333334;509;0;20.95;0;0;30;0;0;
12-11-2014 06:00:00;41955.25;509;0;20.9096;0;0;30;0;0;
12-11-2014 07:00:00;41955.29166666666;509;1;20.9277;1;0;30;0;0;
12-11-2014 08:00:00;41955.33333333334;509;1;20.89;1;0;30;0;0;
12-11-2014 09:00:00;41955.375;509;1;20.9158;1;0;10;0;0;
12-11-2014 10:00:00;41955.41666666666;509;1;20.5667;1;77.0171;45;0;0;
12-11-2014 11:00:00;41955.45833333334;509;1;20.5919;1;86.9806;30;0;0;
12-11-2014 12:00:00;41955.5;509;1;20.4369;1;83.8008;30;0;0;
12-11-2014 13:00:00;41955.54166666666;509;0;20.5443;0;73.3649;30;0;0;
12-11-2014 14:00:00;41955.58333333334;509;0;21.47;0;0;30;0;0;
12-11-2014 15:00:00;41955.625;509;1;21.4851;1;0;30;0;0;
12-11-2014 16:00:00;41955.66666666666;509;1;21.39;1;0;10;0;0;
12-11-2014 17:00:00;41955.70833333334;509;1;20.2713;1;100.329;10;0;0;
12-11-2014 18:00:00;41955.75;509;1;20.5249;1;100.004;10;0;0;
12-11-2014 19:00:00;41955.79166666666;509;1;20.577;1;104.937;30;0;0;
12-11-2014 20:00:00;41955.83333333334;509;0;21.2118;0;0;30;0;0;
12-11-2014 21:00:00;41955.875;509;0;21.31;0;0;30;0;0;
12-11-2014 22:00:00;41955.91666666666;509;0;21.31;0;0;30;0;0;
12-11-2014 23:00:00;41955.95833333334;509;0;21.2461;0;0;30;0;0;
13-11-2014 00:00:00;41956;509;0;21.1883;0;0;30;0;0;
13-11-2014 01:00:00;41956.04166666666;509;0;21.11;0;0;30;0;0;
13-11-2014 02:00:00;41956.08333333334;509;0;21.0604;0;0;30;0;0;
13-11-2014 03:00:00;41956.125;509;0;21.0123;0;0;30;0;0;
13-11-2014 04:00:00;41956.16666666666;509;0;20.97;0;0;30;0;0;
13-11-2014 05:00:00;41956.20833333334;509;0;20.95;0;0;30;0;0;
13-11-2014 06:00:00;41956.25;509;0;20.9273;0;0;30;0;0;
13-11-2014 07:00:00;41956.29166666666;509;0;20.9494;0;0;30;0;0;
13-11-2014 08:00:00;41956.33333333334;509;0;20.87;0;0;30;0;0;
13-11-2014 09:00:00;41956.375;509;0;20.8946;0;0;30;0;0;
13-11-2014 10:00:00;41956.41666666666;509;1;20.9834;1;0;10;0;0;
13-11-2014 11:00:00;41956.45833333334;509;1;20.5745;1;62.1524;10;0;0;
13-11-2014 12:00:00;41956.5;509;1;20.8573;1;76.2381;30;0;0;
13-11-2014 13:00:00;41956.54166666666;509;1;21.1422;1;32.3456;30;0;0;
13-11-2014 14:00:00;41956.58333333334;509;1;21.0309;1;79.145;30;0;0;
13-11-2014 15:00:00;41956.625;509;1;21.6655;1;0;30;0;0;
13-11-2014 16:00:00;41956.66666666666;509;1;21.6586;1;0;30;0;0;
13-11-2014 17:00:00;41956.70833333334;509;1;21.63;1;0;10;10;0;
13-11-2014 18:00:00;41956.75;509;0;20.4953;0;70.2862;30;60;0;
13-11-2014 19:00:00;41956.79166666666;509;0;21.363;0;0;30;60;0;
13-11-2014 20:00:00;41956.83333333334;509;0;21.2654;0;0;30;60;0;
13-11-2014 21:00:00;41956.875;509;0;21.2279;0;0;30;60;0;
13-11-2014 22:00:00;41956.91666666666;509;0;21.17;0;0;30;60;0;
13-11-2014 23:00:00;41956.95833333334;509;0;21.09;0;0;30;60;0;
14-11-2014 00:00:00;41957;509;0;21.0556;0;0;30;60;0;
14-11-2014 01:00:00;41957.04166666666;509;0;21.03;0;0;30;60;0;
14-11-2014 02:00:00;41957.08333333334;509;0;20.9891;0;0;30;60;0;
14-11-2014 03:00:00;41957.125;509;0;20.9689;0;0;30;60;0;
14-11-2014 04:00:00;41957.16666666666;509;0;20.9143;0;0;30;60;0;
14-11-2014 05:00:00;41957.20833333334;509;0;20.91;0;0;30;60;0;
14-11-2014 06:00:00;41957.25;509;0;20.8803;0;0;30;60;0;
14-11-2014 07:00:00;41957.29166666666;509;0;20.89;0;0;30;60;0;
14-11-2014 08:00:00;41957.33333333334;509;1;20.8724;1;0;10;60;0;
14-11-2014 09:00:00;41957.375;509;1;20.2852;1;93.7989;30;60;0;
14-11-2014 10:00:00;41957.41666666666;509;1;20.8755;1;66.837;30;60;0;
14-11-2014 11:00:00;41957.45833333334;509;1;21.1549;1;47.4399;30;60;0;
14-11-2014 12:00:00;41957.5;509;1;21.4516;1;31.0259;10;60;0;
